person,personLabel,country,countryLabel,genderLabel,wikipediaArticle
http://www.wikidata.org/entity/Q54438237,Anil Kumar,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q54452677,Krishnendu Acharya,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q54480242,Honey Modi,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q54554716,Ganesh Thiruchitrambalam,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q54867243,Ranjana Jaiswara,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q55193938,Pandian Krishnan,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q55194014,Shesdev Patro,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q55194589,Raju Saravanan,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q55194614,Purvaja Ramachandran,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q55194641,Ramachandran Ramesh,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q55344433,Parth Sarthi Sen Gupta,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q55714912,Chirayu Desai,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q55777556,Chandrajit Lahiri,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q55984119,Amit Sayyed,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q56021238,Jagat Narula,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q56173187,Indrajit Das,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q56422406,Himani Tandon,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q56426350,Truptimayee Behera,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q56461721,Santanu Kapat,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q56473948,Ayan Mitra,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q56489287,Dipankar Bhattacharya,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q56490622,Sheikh K. Sajan,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q56542217,E Manikandan,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q56562832,S. J. Dhoble,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q56568599,Vinod Patidar,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q56647023,Shantanu Kundu,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q56872645,Krishna Kant,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q56932688,Mani Anbarasu,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q56940339,S C Dinda,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q56990824,C M Chandrashekar,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q56998646,Dhiraj Kumar,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q57006196,Dheeraj Khurana,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q57007021,Sidhartha Giri,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q57029696,Anindya Sekhar Bose,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q57046085,Shubha Gururaja Rao,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q57058843,Dinakar Kanjilal,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q57061383,Shweta Bagewadi,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q57180999,Subhankar Chatterjee,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q57317713,Gaurav Srivastava,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q57320662,Shashwati Ghosh Sachan,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q57320813,Venkatachalam Raveenthiran,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q57334436,Riffat John,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q57335241,Dilip Kumar Jha,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q57337292,Kavita Babu,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q57400754,Subbarao Kambhampati,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q57413307,Jessy Shaji,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q57415634,M. Naresh Kumar,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q57417834,Amit Das,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q57423136,Kamalanand Krishnamurthy,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q57447455,V. V. ARUN KUMAR SURISETTY,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q57551293,Vasudevan Lakshminarayanan,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q57564591,Deepa Agashe,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q57634493,Mridupawan Deka,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q57642101,Sonal Raj,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q57652776,Neerja Raman,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q57888588,Devender Kumar,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q57910960,Teena Chauhan,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q57911050,Amlan Banerjee,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q57916720,Vikas Baghel,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q57920453,Kevin Garala,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q57955896,S.B Majumder,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q57970912,Vijayanand Chandrasekaran,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q57973759,Prasanna Kadirvelayutham,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q57985996,Tanmoy Mondal,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q58070343,Shonali Pachauri,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q58180874,K. S. Momaya,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q58191178,Prashant Kumar,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q58208801,Veena Srinivasan,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q58210866,G. P. S. Raghava,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q58223814,Achintesh Narayan Biswas,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q58231286,P. Vigneswara Ilavarasan,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q58321363,M. Midhun,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q58326588,V. Bhardwaj,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q58328236,S.S.S. SARMA,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q58371547,Sachindra Naik,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q58387245,Kalyan Dey,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q58423274,S. Kataria,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q58447236,Seerangan Manokaran,http://www.wikidata.org/entity/Q668,India,,
